cod_local,periodo,codigo_ine,pct_area_viaria,pnc_jubilacion_per_1000,pnc_invalidez_per_1000,pnc_total_per_1000,densidad_poblacion_hab_km2,tasa_crecimiento_pct,clasificacion,ratio_poblacion_area,autonomia_financiera_pct,residuos_kg_habitante,agua_suministrada_per_1000hab,agua_residual_per_1000hab,carga_dbo5_t_anio,pct_verde_urbano,pct_forestal_osm,pct_parque,area_parque_m2_per_hab,area_verde_m2_per_hab,area_forestal_m2_per_hab,parques_per_1000hab,area_parque_m2_per_1000hab,pct_agua,pct_humedal,pct_ribera
28007004,2019,28007,,4.057691920964001,2.344450890942364,6.402142811906365,5078.87,0.597,Urbano,5078.87,70.48,395.0,2910.998510386244,8469.697502844341,3734.257,,,,13.541410089494118,15.407532519323926,22.31019153852469,0.8620992997642423,13541.410089494118,,,
28007004,2020,28007,,3.989446433333412,2.239565019363152,6.229011452696564,5134.57,1.0967,Urbano,5134.57,67.13,376.4,2905.814924819009,8128.898273621681,3775.21,,,,13.394514572118062,15.240393540003712,22.068173380360125,0.8527473547428996,13394.514572118062,,,
28007004,2021,28007,,0.4094056049760259,2.170856927108768,6.265061097565473,5087.9,-0.909,Urbano,5087.9,60.85,391.6,2942.6169526452286,8886.87015929328,3740.892,,,,13.517389955332314,15.380202204698596,22.270617093146463,0.8605700837738632,13517.389955332314,,,
28007004,2022,28007,,3.983801695204505,2.028787900335628,6.012589595540133,5072.38,-0.305,Urbano,5072.38,57.43,406.5,2961.795931789355,9599.550194954669,3729.482,,,,13.558744773805609,15.4272560717809,22.33875135058956,0.8632028937849392,13558.744773805607,,,
28007004,2023,28007,9.985,4.050925419764737,1.9443392439030576,5.995264663667795,5116.34,0.8667,Urbano,5116.34,61.02,378.6,2936.345853806208,9517.0633164893,3761.807,7.82,11.323,6.873,13.44223738443984,15.294692965093263,22.14679924551149,0.8557855762289547,13442.23738443984,0.249,0.0,0.249
28009001,2016,28009,,3.672338748933817,2.3854970684998102,6.057835817433628,535.59,,Urbano,535.59,69.07,380.5,24171.680370242724,73867.65791935404,444.811,,,,7.828270395352272,8.532322386883955,40.27374329181232,2.1170794150952683,7828.270395352272,,,
28009001,2017,28009,,0.3818856205695121,2.422553288795891,6.241563170797075,538.44,0.5317,Urbano,538.44,65.98,402.0,24065.01297810862,73153.38655174102,447.176,,,,7.786865174592291,8.48719330035751,40.06072775356286,2.105881776776532,7786.865174592292,,,
28009001,2018,28009,,3.929414651298654,2.413166518675133,6.342581169973788,539.86,0.2645,Urbano,539.86,62.29,384.6,24022.66399648317,72637.71797000928,448.359,,,,7.766326381087286,8.464807307185072,39.95506276559371,2.100327260294046,7766.326381087286,,,
28009001,2019,28009,,4.057691920964001,2.344450890942364,6.402142811906365,543.5,0.6741,Urbano,543.5,67.09,395.0,24082.577264567462,70069.47746349037,451.381,,,,7.714327300955801,8.408131580224152,39.68754548542041,2.086264615981757,7714.327300955801,,,
28009001,2020,28009,,3.989446433333412,2.239565019363152,6.229011452696564,550.17,1.2275,Urbano,550.17,29.18,376.4,24008.627300613494,67163.1518404908,456.922,,,,7.620782208588957,8.306173312883436,39.206288343558285,2.0609662576687118,7620.782208588957,,,
